INSTRUMENTO,FECHA,PRECIO SUCIO
52_ROBOTIK_B-1,2019-04-09,1.078984
52_ROBOTIK_B-2,2019-04-09,1.082896
52_ROBOTIK_B-3,2019-04-09,1.085731
52_ROBOTIK_E,2019-04-09,1.087369
52_ROBOTIK_FF,2019-04-09,1.108041
52_ROBOTIK_M-1,2019-04-09,1.086861
52_ROBOTIK_M-2,2019-04-09,1.088734
52_ROBOTIK_M-3,2019-04-09,1.104788
52_ACTI500_A,2019-04-10,5.535025
52_ACTI500_B1,2019-04-10,3.926101
52_ACTI500_B2,2019-04-10,4.326053
52_ACTI500_B3,2019-04-10,4.524877
52_ACTI500_D,2019-04-10,5.102603
52_ACTI500_FF,2019-04-10,5.535025
52_ACTIPAT_A,2019-04-10,12.923268
52_ACTIPAT_B,2019-04-10,0
52_ACTIPAT_FF,2019-04-10,0
52_ROBOTIK_A,2019-04-10,1.101602
52_ROBOTIK_B-1,2019-04-10,1.07193
52_ROBOTIK_B-2,2019-04-10,1.07582
52_ROBOTIK_B-3,2019-04-10,1.07864
52_ROBOTIK_E,2019-04-10,1.080271
52_ROBOTIK_FF,2019-04-10,1.100871
52_ROBOTIK_M-1,2019-04-10,1.079759
52_ROBOTIK_M-2,2019-04-10,1.081624
52_ROBOTIK_M-3,2019-04-10,1.097576
52_ACTI500_A,2019-04-11,5.527642
52_ACTI500_B1,2019-04-11,3.920552
52_ACTI500_B2,2019-04-11,4.320029
52_ACTI500_B3,2019-04-11,4.518626
52_ACTI500_D,2019-04-11,5.095524
52_ACTI500_FF,2019-04-11,5.527642
52_ACTIPAT_A,2019-04-11,12.922361
52_ACTIPAT_B,2019-04-11,0
52_ACTIPAT_FF,2019-04-11,0
52_ROBOTIK_A,2019-04-11,1.102985
52_ROBOTIK_B-1,2019-04-11,1.073204
52_ROBOTIK_B-2,2019-04-11,1.077101
52_ROBOTIK_B-3,2019-04-11,1.079928
52_ROBOTIK_E,2019-04-11,1.081567
52_ROBOTIK_FF,2019-04-11,1.102252
52_ROBOTIK_M-1,2019-04-11,1.081045
52_ROBOTIK_M-2,2019-04-11,1.082915
52_ROBOTIK_M-3,2019-04-11,1.09889
52_ACTI500_A,2019-04-12,5.53044
52_ACTI500_B1,2019-04-12,3.922226
52_ACTI500_B2,2019-04-12,4.321962
52_ACTI500_B3,2019-04-12,4.520698
52_ACTI500_D,2019-04-12,5.097832
52_ACTI500_FF,2019-04-12,5.53044
52_ACTIPAT_A,2019-04-12,12.921464
52_ACTIPAT_B,2019-04-12,0
52_ACTIPAT_FF,2019-04-12,0
52_ROBOTIK_A,2019-04-12,1.104943
52_ROBOTIK_B-1,2019-04-12,1.075037
52_ROBOTIK_B-2,2019-04-12,1.078945
52_ROBOTIK_B-3,2019-04-12,1.08178
52_ROBOTIK_E,2019-04-12,1.083429
52_ROBOTIK_FF,2019-04-12,1.104209
52_ROBOTIK_M-1,2019-04-12,1.082895
52_ROBOTIK_M-2,2019-04-12,1.084772
52_ROBOTIK_M-3,2019-04-12,1.100778
52_ACTI500_A,2019-04-15,5.536989
52_ACTI500_B1,2019-04-15,3.925934
52_ACTI500_B2,2019-04-15,4.326316
52_ACTI500_B3,2019-04-15,4.525404
52_ACTI500_D,2019-04-15,5.103051
52_ACTI500_FF,2019-04-15,5.536989
52_ACTIPAT_A,2019-04-15,12.917591
52_ACTIPAT_B,2019-04-15,0
52_ACTIPAT_FF,2019-04-15,0
52_ROBOTIK_A,2019-04-15,1.106532
52_ROBOTIK_B-1,2019-04-15,1.076367
52_ROBOTIK_B-2,2019-04-15,1.08029
52_ROBOTIK_B-3,2019-04-15,1.08314
52_ROBOTIK_E,2019-04-15,1.084809
52_ROBOTIK_FF,2019-04-15,1.105797
52_ROBOTIK_M-1,2019-04-15,1.084246
52_ROBOTIK_M-2,2019-04-15,1.086136
52_ROBOTIK_M-3,2019-04-15,1.102172
52_ACTI500_A,2019-04-16,5.57252
52_ACTI500_B1,2019-04-16,3.950813
52_ACTI500_B2,2019-04-16,4.353822
52_ACTI500_B3,2019-04-16,4.554227
52_ACTI500_D,2019-04-16,5.135523
52_ACTI500_FF,2019-04-16,5.57252
52_ACTIPAT_A,2019-04-16,12.916698
52_ACTIPAT_B,2019-04-16,0
52_ACTIPAT_FF,2019-04-16,0
52_ROBOTIK_A,2019-04-16,1.118485
52_ROBOTIK_B-1,2019-04-16,1.087922
52_ROBOTIK_B-2,2019-04-16,1.091891
52_ROBOTIK_B-3,2019-04-16,1.094774
52_ROBOTIK_E,2019-04-16,1.096466
52_ROBOTIK_FF,2019-04-16,1.117742
52_ROBOTIK_M-1,2019-04-16,1.095889
52_ROBOTIK_M-2,2019-04-16,1.097802
52_ROBOTIK_M-3,2019-04-16,1.114014
52_ACTI500_A,2019-04-17,5.573145
52_ACTI500_B1,2019-04-17,3.950942
52_ACTI500_B2,2019-04-17,4.354055
52_ACTI500_B3,2019-04-17,4.55452
52_ACTI500_D,2019-04-17,5.135825
52_ACTI500_FF,2019-04-17,5.573145
52_ACTIPAT_A,2019-04-17,12.91695
52_ACTIPAT_B,2019-04-17,0
52_ACTIPAT_FF,2019-04-17,0
52_ROBOTIK_A,2019-04-17,1.125476
52_ROBOTIK_B-1,2019-04-17,1.094649
52_ROBOTIK_B-2,2019-04-17,1.098646
52_ROBOTIK_B-3,2019-04-17,1.10155
52_ROBOTIK_E,2019-04-17,1.103257
52_ROBOTIK_FF,2019-04-17,1.124729
52_ROBOTIK_M-1,2019-04-17,1.102669
52_ROBOTIK_M-2,2019-04-17,1.104597
52_ROBOTIK_M-3,2019-04-17,1.120914
52_ACTI500_A,2019-04-22,5.543152
52_ACTI500_B1,2019-04-22,3.928118
52_ACTI500_B2,2019-04-22,4.329349
52_ACTI500_B3,2019-04-22,4.528929
52_ACTI500_D,2019-04-22,5.106821
52_ACTI500_FF,2019-04-22,5.543151
52_ACTIPAT_A,2019-04-22,12.910167
52_ACTIPAT_B,2019-04-22,0
52_ACTIPAT_FF,2019-04-22,0
52_ROBOTIK_A,2019-04-22,1.12073
52_ROBOTIK_B-1,2019-04-22,1.089667
52_ROBOTIK_B-2,2019-04-22,1.093663
52_ROBOTIK_B-3,2019-04-22,1.096572
52_ROBOTIK_E,2019-04-22,1.098295
52_ROBOTIK_FF,2019-04-22,1.119984
52_ROBOTIK_M-1,2019-04-22,1.097669
52_ROBOTIK_M-2,2019-04-22,1.099606
52_ROBOTIK_M-3,2019-04-22,1.115867
52_ACTI500_A,2019-04-23,5.56783
52_ACTI500_B1,2019-04-23,3.945292
52_ACTI500_B2,2019-04-23,4.348367
52_ACTI500_B3,2019-04-23,4.548875
52_ACTI500_D,2019-04-23,5.129283
52_ACTI500_FF,2019-04-23,5.567829
52_ACTIPAT_A,2019-04-23,12.909274
52_ACTIPAT_B,2019-04-23,0
52_ACTIPAT_FF,2019-04-23,0
52_ROBOTIK_A,2019-04-23,1.125239
52_ROBOTIK_B-1,2019-04-23,1.093978
52_ROBOTIK_B-2,2019-04-23,1.097993
52_ROBOTIK_B-3,2019-04-23,1.100917
52_ROBOTIK_E,2019-04-23,1.102651
52_ROBOTIK_FF,2019-04-23,1.12449
52_ROBOTIK_M-1,2019-04-23,1.102015
52_ROBOTIK_M-2,2019-04-23,1.103964
52_ROBOTIK_M-3,2019-04-23,1.120292
52_ACTI500_A,2019-04-24,5.645998
52_ACTI500_B1,2019-04-24,4.000363
52_ACTI500_B2,2019-04-24,4.409156
52_ACTI500_B3,2019-04-24,4.612518
52_ACTI500_D,2019-04-24,5.201017
52_ACTI500_FF,2019-04-24,5.645998
52_ACTIPAT_A,2019-04-24,12.910677
52_ACTIPAT_B,2019-04-24,0
52_ACTIPAT_FF,2019-04-24,0
52_ROBOTIK_A,2019-04-24,1.141692
52_ROBOTIK_B-1,2019-04-24,1.109895
52_ROBOTIK_B-2,2019-04-24,1.113972
52_ROBOTIK_B-3,2019-04-24,1.116942
52_ROBOTIK_E,2019-04-24,1.118712
52_ROBOTIK_FF,2019-04-24,1.140927
52_ROBOTIK_M-1,2019-04-24,1.118058
52_ROBOTIK_M-2,2019-04-24,1.120039
52_ROBOTIK_M-3,2019-04-24,1.136608
52_ACTI500_A,2019-04-25,5.673844
52_ACTI500_B1,2019-04-25,4.019774
52_ACTI500_B2,2019-04-25,4.430642
52_ACTI500_B3,2019-04-25,4.635046
52_ACTI500_D,2019-04-25,5.226389
52_ACTI500_FF,2019-04-25,5.673844
52_ACTIPAT_A,2019-04-25,12.909757
52_ACTIPAT_B,2019-04-25,0
52_ACTIPAT_FF,2019-04-25,0
52_ROBOTIK_A,2019-04-25,1.152914
52_ROBOTIK_B-1,2019-04-25,1.12073
52_ROBOTIK_B-2,2019-04-25,1.12485
52_ROBOTIK_B-3,2019-04-25,1.127853
52_ROBOTIK_E,2019-04-25,1.129644
52_ROBOTIK_FF,2019-04-25,1.152141
52_ROBOTIK_M-1,2019-04-25,1.128976
52_ROBOTIK_M-2,2019-04-25,1.130979
52_ROBOTIK_M-3,2019-04-25,1.147715
52_ACTI500_A,2019-04-26,5.65961
52_ACTI500_B1,2019-04-26,4.009371
52_ACTI500_B2,2019-04-26,4.419267
52_ACTI500_B3,2019-04-26,4.623198
52_ACTI500_D,2019-04-26,5.213
52_ACTI500_FF,2019-04-26,5.65961
52_ACTIPAT_A,2019-04-26,12.908811
52_ACTIPAT_B,2019-04-26,0
52_ACTIPAT_FF,2019-04-26,0
52_ROBOTIK_A,2019-04-26,1.134859
52_ROBOTIK_B-1,2019-04-26,1.103093
52_ROBOTIK_B-2,2019-04-26,1.107153
52_ROBOTIK_B-3,2019-04-26,1.110111
52_ROBOTIK_E,2019-04-26,1.111891
52_ROBOTIK_FF,2019-04-26,1.134086
52_ROBOTIK_M-1,2019-04-26,1.111225
52_ROBOTIK_M-2,2019-04-26,1.1132
52_ROBOTIK_M-3,2019-04-26,1.129676
52_ACTI500_A,2019-04-29,5.653655
52_ACTI500_B1,2019-04-29,4.004197
52_ACTI500_B2,2019-04-29,4.413838
52_ACTI500_B3,2019-04-29,4.617672
52_ACTI500_D,2019-04-29,5.20668
52_ACTI500_FF,2019-04-29,5.653655
52_ACTIPAT_A,2019-04-29,12.90472
52_ACTIPAT_B,2019-04-29,0
52_ACTIPAT_FF,2019-04-29,0
52_ROBOTIK_A,2019-04-29,1.133219
52_ROBOTIK_B-1,2019-04-29,1.101279
52_ROBOTIK_B-2,2019-04-29,1.105342
52_ROBOTIK_B-3,2019-04-29,1.108307
52_ROBOTIK_E,2019-04-29,1.110097
52_ROBOTIK_FF,2019-04-29,1.132448
52_ROBOTIK_M-1,2019-04-29,1.109407
52_ROBOTIK_M-2,2019-04-29,1.11139
52_ROBOTIK_M-3,2019-04-29,1.12785
52_ACTI500_A,2019-04-30,5.68401
52_ACTI500_B1,2019-04-30,4.025377
52_ACTI500_B2,2019-04-30,4.437276
52_ACTI500_B3,2019-04-30,4.642244
52_ACTI500_D,2019-04-30,5.234356
52_ACTI500_FF,2019-04-30,5.68401
52_ACTIPAT_A,2019-04-30,12.903665
52_ACTIPAT_B,2019-04-30,0
52_ACTIPAT_FF,2019-04-30,0
52_ROBOTIK_A,2019-04-30,1.137106
52_ROBOTIK_B-1,2019-04-30,1.104983
52_ROBOTIK_B-2,2019-04-30,1.109063
52_ROBOTIK_B-3,2019-04-30,1.112041
52_ROBOTIK_E,2019-04-30,1.113842
52_ROBOTIK_FF,2019-04-30,1.136332
52_ROBOTIK_M-1,2019-04-30,1.113142
52_ROBOTIK_M-2,2019-04-30,1.115135
52_ROBOTIK_M-3,2019-04-30,1.131654
52_ACTI500_A,2019-05-02,5.666505
52_ACTI500_B1,2019-05-02,4.012342
52_ACTI500_B2,2019-05-02,4.423089
52_ACTI500_B3,2019-05-02,4.627506
52_ACTI500_D,2019-05-02,5.217678
52_ACTI500_FF,2019-05-02,5.666504
52_ACTIPAT_A,2019-05-02,12.905527
52_ACTIPAT_B,2019-05-02,0
52_ACTIPAT_FF,2019-05-02,0
52_ROBOTIK_A,2019-05-02,1.132412
52_ROBOTIK_B-1,2019-05-02,1.100275
52_ROBOTIK_B-2,2019-05-02,1.104344
52_ROBOTIK_B-3,2019-05-02,1.107317
52_ROBOTIK_E,2019-05-02,1.10912
52_ROBOTIK_FF,2019-05-02,1.131642
52_ROBOTIK_M-1,2019-05-02,1.108406
52_ROBOTIK_M-2,2019-05-02,1.110398
52_ROBOTIK_M-3,2019-05-02,1.126854
52_ACTI500_A,2019-05-03,5.665295
52_ACTI500_B1,2019-05-03,4.011166
52_ACTI500_B2,2019-05-03,4.421885
52_ACTI500_B3,2019-05-03,4.626297
52_ACTI500_D,2019-05-03,5.216286
52_ACTI500_FF,2019-05-03,5.665295
52_ACTIPAT_A,2019-05-03,12.907725
52_ACTIPAT_B,2019-05-03,0
52_ACTIPAT_FF,2019-05-03,0
52_ROBOTIK_A,2019-05-03,1.135245
52_ROBOTIK_B-1,2019-05-03,1.102953
52_ROBOTIK_B-2,2019-05-03,1.107036
52_ROBOTIK_B-3,2019-05-03,1.11002
52_ROBOTIK_E,2019-05-03,1.111831
52_ROBOTIK_FF,2019-05-03,1.134472
52_ROBOTIK_M-1,2019-05-03,1.111108
52_ROBOTIK_M-2,2019-05-03,1.113108
52_ROBOTIK_M-3,2019-05-03,1.129608
52_ACTI500_A,2019-05-06,5.670139
52_ACTI500_B1,2019-05-06,4.013639
52_ACTI500_B2,2019-05-06,4.424885
52_ACTI500_B3,2019-05-06,4.62959
52_ACTI500_D,2019-05-06,5.219909
52_ACTI500_FF,2019-05-06,5.670138
52_ACTIPAT_A,2019-05-06,12.913751
52_ACTIPAT_B,2019-05-06,0
52_ACTIPAT_FF,2019-05-06,0
52_ROBOTIK_A,2019-05-06,1.137489
52_ROBOTIK_B-1,2019-05-06,1.104912
52_ROBOTIK_B-2,2019-05-06,1.109013
52_ROBOTIK_B-3,2019-05-06,1.112012
52_ROBOTIK_E,2019-05-06,1.113841
52_ROBOTIK_FF,2019-05-06,1.136715
52_ROBOTIK_M-1,2019-05-06,1.113092
52_ROBOTIK_M-2,2019-05-06,1.115107
52_ROBOTIK_M-3,2019-05-06,1.131647
52_ACTI500_A,2019-05-07,5.647157
52_ACTI500_B1,2019-05-07,3.997053
52_ACTI500_B2,2019-05-07,4.406691
52_ACTI500_B3,2019-05-07,4.610606
52_ACTI500_D,2019-05-07,5.198475
52_ACTI500_FF,2019-05-07,5.647157
52_ACTIPAT_A,2019-05-07,12.915953
52_ACTIPAT_B,2019-05-07,0
52_ACTIPAT_FF,2019-05-07,0
52_ROBOTIK_A,2019-05-07,1.127091
52_ROBOTIK_B-1,2019-05-07,1.094739
52_ROBOTIK_B-2,2019-05-07,1.098806
52_ROBOTIK_B-3,2019-05-07,1.101781
52_ROBOTIK_E,2019-05-07,1.103597
52_ROBOTIK_FF,2019-05-07,1.126324
52_ROBOTIK_M-1,2019-05-07,1.102847
52_ROBOTIK_M-2,2019-05-07,1.104847
52_ROBOTIK_M-3,2019-05-07,1.121238
52_ACTI500_A,2019-05-08,5.584449
52_ACTI500_B1,2019-05-08,3.952354
52_ACTI500_B2,2019-05-08,4.357501
52_ACTI500_B3,2019-05-08,4.559191
52_ACTI500_D,2019-05-08,5.140474
52_ACTI500_FF,2019-05-08,5.584448
52_ACTIPAT_A,2019-05-08,12.919311
52_ACTIPAT_B,2019-05-08,0
52_ACTIPAT_FF,2019-05-08,0
52_ROBOTIK_A,2019-05-08,1.108157
52_ROBOTIK_B-1,2019-05-08,1.076276
52_ROBOTIK_B-2,2019-05-08,1.080277
52_ROBOTIK_B-3,2019-05-08,1.083206
52_ROBOTIK_E,2019-05-08,1.084996
52_ROBOTIK_FF,2019-05-08,1.107402
52_ROBOTIK_M-1,2019-05-08,1.084251
52_ROBOTIK_M-2,2019-05-08,1.08622
52_ROBOTIK_M-3,2019-05-08,1.102339
52_ACTI500_A,2019-05-09,5.591634
52_ACTI500_B1,2019-05-09,3.957125
52_ACTI500_B2,2019-05-09,4.362851
52_ACTI500_B3,2019-05-09,4.564839
52_ACTI500_D,2019-05-09,5.146813
52_ACTI500_FF,2019-05-09,5.591633
52_ACTIPAT_A,2019-05-09,12.92148
52_ACTIPAT_B,2019-05-09,0
52_ACTIPAT_FF,2019-05-09,0
52_ROBOTIK_A,2019-05-09,1.108539
52_ROBOTIK_B-1,2019-05-09,1.076548
52_ROBOTIK_B-2,2019-05-09,1.080554
52_ROBOTIK_B-3,2019-05-09,1.083487
52_ROBOTIK_E,2019-05-09,1.08531
52_ROBOTIK_FF,2019-05-09,1.107756
52_ROBOTIK_M-1,2019-05-09,1.084556
52_ROBOTIK_M-2,2019-05-09,1.086529
52_ROBOTIK_M-3,2019-05-09,1.102656
52_ACTI500_A,2019-05-10,5.600553
52_ACTI500_B1,2019-05-10,3.963122
52_ACTI500_B2,2019-05-10,4.369553
52_ACTI500_B3,2019-05-10,4.571902
52_ACTI500_D,2019-05-10,5.154747
52_ACTI500_FF,2019-05-10,5.600552
52_ACTIPAT_A,2019-05-10,12.96475
52_ACTIPAT_B,2019-05-10,0
52_ACTIPAT_FF,2019-05-10,0
52_ROBOTIK_A,2019-05-10,1.102193
52_ROBOTIK_B-1,2019-05-10,1.070314
52_ROBOTIK_B-2,2019-05-10,1.0743
52_ROBOTIK_B-3,2019-05-10,1.077219
52_ROBOTIK_E,2019-05-10,1.079037
52_ROBOTIK_FF,2019-05-10,1.101415
52_ROBOTIK_M-1,2019-05-10,1.078279
52_ROBOTIK_M-2,2019-05-10,1.080244
52_ROBOTIK_M-3,2019-05-10,1.096281
52_ACTI500_A,2019-05-13,5.587089
52_ACTI500_B1,2019-05-13,3.952652
52_ACTI500_B2,2019-05-13,4.35828
52_ACTI500_B3,2019-05-13,4.560259
52_ACTI500_D,2019-05-13,5.141532
52_ACTI500_FF,2019-05-13,5.587089
52_ACTIPAT_A,2019-05-13,12.991037
52_ACTIPAT_B,2019-05-13,0
52_ACTIPAT_FF,2019-05-13,0
52_ROBOTIK_A,2019-05-13,1.098263
52_ROBOTIK_B-1,2019-05-13,1.066283
52_ROBOTIK_B-2,2019-05-13,1.070265
52_ROBOTIK_B-3,2019-05-13,1.073183
52_ROBOTIK_E,2019-05-13,1.075016
52_ROBOTIK_FF,2019-05-13,1.097487
52_ROBOTIK_M-1,2019-05-13,1.074229
52_ROBOTIK_M-2,2019-05-13,1.076197
52_ROBOTIK_M-3,2019-05-13,1.092184
52_ACTI500_A,2019-05-14,5.482757
52_ACTI500_B1,2019-05-14,3.878533
52_ACTI500_B2,2019-05-14,4.276643
52_ACTI500_B3,2019-05-14,4.474888
52_ACTI500_D,2019-05-14,5.04525
52_ACTI500_FF,2019-05-14,5.482757
52_ACTIPAT_A,2019-05-14,12.962767
52_ACTIPAT_B,2019-05-14,0
52_ACTIPAT_FF,2019-05-14,0
52_ROBOTIK_A,2019-05-14,1.066318
52_ROBOTIK_B-1,2019-05-14,1.0352
52_ROBOTIK_B-2,2019-05-14,1.039069
52_ROBOTIK_B-3,2019-05-14,1.041905
52_ROBOTIK_E,2019-05-14,1.043689
52_ROBOTIK_FF,2019-05-14,1.065565
52_ROBOTIK_M-1,2019-05-14,1.042917
52_ROBOTIK_M-2,2019-05-14,1.044831
52_ROBOTIK_M-3,2019-05-14,1.060356
52_ACTI500_A,2019-05-15,5.531514
52_ACTI500_B1,2019-05-15,3.912713
52_ACTI500_B2,2019-05-15,4.314421
52_ACTI500_B3,2019-05-15,4.514468
52_ACTI500_D,2019-05-15,5.089846
52_ACTI500_FF,2019-05-15,5.531514
52_ACTIPAT_A,2019-05-15,13.007702
52_ACTIPAT_B,2019-05-15,0
52_ACTIPAT_FF,2019-05-15,0
52_ROBOTIK_A,2019-05-15,1.077443
52_ROBOTIK_B-1,2019-05-15,1.045905
52_ROBOTIK_B-2,2019-05-15,1.049817
52_ROBOTIK_B-3,2019-05-15,1.052686
52_ROBOTIK_E,2019-05-15,1.054519
52_ROBOTIK_FF,2019-05-15,1.076656
52_ROBOTIK_M-1,2019-05-15,1.053731
52_ROBOTIK_M-2,2019-05-15,1.055668
52_ROBOTIK_M-3,2019-05-15,1.071357
52_ACTI500_A,2019-05-16,5.523958
52_ACTI500_B1,2019-05-16,3.907058
52_ACTI500_B2,2019-05-16,4.308274
52_ACTI500_B3,2019-05-16,4.508086
52_ACTI500_D,2019-05-16,5.082621
52_ACTI500_FF,2019-05-16,5.523958
52_ACTIPAT_A,2019-05-16,12.998934
52_ACTIPAT_B,2019-05-16,0
52_ACTIPAT_FF,2019-05-16,0
52_ROBOTIK_A,2019-05-16,1.0786
52_ROBOTIK_B-1,2019-05-16,1.046922
52_ROBOTIK_B-2,2019-05-16,1.050841
52_ROBOTIK_B-3,2019-05-16,1.053717
52_ROBOTIK_E,2019-05-16,1.055592
52_ROBOTIK_FF,2019-05-16,1.077775
52_ROBOTIK_M-1,2019-05-16,1.054796
52_ROBOTIK_M-2,2019-05-16,1.056738
52_ROBOTIK_M-3,2019-05-16,1.072447
52_ACTI500_A,2019-05-17,5.590007
52_ACTI500_B1,2019-05-17,3.95346
52_ACTI500_B2,2019-05-17,4.359531
52_ACTI500_B3,2019-05-17,4.561771
52_ACTI500_D,2019-05-17,5.143119
52_ACTI500_FF,2019-05-17,5.590007
52_ACTIPAT_A,2019-05-17,13.026737
52_ACTIPAT_B,2019-05-17,0
52_ACTIPAT_FF,2019-05-17,0
52_ROBOTIK_A,2019-05-17,1.079355
52_ROBOTIK_B-1,2019-05-17,1.047559
52_ROBOTIK_B-2,2019-05-17,1.051484
52_ROBOTIK_B-3,2019-05-17,1.054365
52_ROBOTIK_E,2019-05-17,1.056271
52_ROBOTIK_FF,2019-05-17,1.078504
52_ROBOTIK_M-1,2019-05-17,1.055467
52_ROBOTIK_M-2,2019-05-17,1.057414
52_ROBOTIK_M-3,2019-05-17,1.073136
52_ACTI500_A,2019-05-20,5.570175
52_ACTI500_B1,2019-05-20,3.938494
52_ACTI500_B2,2019-05-20,4.343298
52_ACTI500_B3,2019-05-20,4.544936
52_ACTI500_D,2019-05-20,5.124051
52_ACTI500_FF,2019-05-20,5.570174
52_ACTIPAT_A,2019-05-20,13.023163
52_ACTIPAT_B,2019-05-20,0
52_ACTIPAT_FF,2019-05-20,0
52_ROBOTIK_A,2019-05-20,1.066137
52_ROBOTIK_B-1,2019-05-20,1.034516
52_ROBOTIK_B-2,2019-05-20,1.038402
52_ROBOTIK_B-3,2019-05-20,1.041257
52_ROBOTIK_E,2019-05-20,1.04316
52_ROBOTIK_FF,2019-05-20,1.065288
52_ROBOTIK_M-1,2019-05-20,1.042342
52_ROBOTIK_M-2,2019-05-20,1.044275
52_ROBOTIK_M-3,2019-05-20,1.059811
52_ACTI500_A,2019-05-21,5.509653
52_ACTI500_B1,2019-05-21,3.895392
52_ACTI500_B2,2019-05-21,4.295854
52_ACTI500_B3,2019-05-21,4.49534
52_ACTI500_D,2019-05-21,5.068105
52_ACTI500_FF,2019-05-21,5.509652
52_ACTIPAT_A,2019-05-21,13.027824
52_ACTIPAT_B,2019-05-21,0
52_ACTIPAT_FF,2019-05-21,0
52_ROBOTIK_A,2019-05-21,1.037183
52_ROBOTIK_B-1,2019-05-21,1.006353
52_ROBOTIK_B-2,2019-05-21,1.010137
52_ROBOTIK_B-3,2019-05-21,1.012917
52_ROBOTIK_E,2019-05-21,1.014773
52_ROBOTIK_FF,2019-05-21,1.036357
52_ROBOTIK_M-1,2019-05-21,1.013969
52_ROBOTIK_M-2,2019-05-21,1.015853
52_ROBOTIK_M-3,2019-05-21,1.03097
52_ACTI500_A,2019-05-22,5.544485
52_ACTI500_B1,2019-05-22,3.919707
52_ACTI500_B2,2019-05-22,4.322758
52_ACTI500_B3,2019-05-22,4.523543
52_ACTI500_D,2019-05-22,5.099874
52_ACTI500_FF,2019-05-22,5.544484
52_ACTIPAT_A,2019-05-22,12.955937
52_ACTIPAT_B,2019-05-22,0
52_ACTIPAT_FF,2019-05-22,0
52_ROBOTIK_A,2019-05-22,1.041667
52_ROBOTIK_B-1,2019-05-22,1.010623
52_ROBOTIK_B-2,2019-05-22,1.014426
52_ROBOTIK_B-3,2019-05-22,1.017221
52_ROBOTIK_E,2019-05-22,1.019104
52_ROBOTIK_FF,2019-05-22,1.040824
52_ROBOTIK_M-1,2019-05-22,1.018289
52_ROBOTIK_M-2,2019-05-22,1.020184
52_ROBOTIK_M-3,2019-05-22,1.035369
52_ACTI500_A,2019-05-23,5.514422
52_ACTI500_B1,2019-05-23,3.898145
52_ACTI500_B2,2019-05-23,4.299067
52_ACTI500_B3,2019-05-23,4.498802
52_ACTI500_D,2019-05-23,5.071951
52_ACTI500_FF,2019-05-23,5.514422
52_ACTIPAT_A,2019-05-23,12.907158
52_ACTIPAT_B,2019-05-23,0
52_ACTIPAT_FF,2019-05-23,0
52_ROBOTIK_A,2019-05-23,1.032704
52_ROBOTIK_B-1,2019-05-23,1.001861
52_ROBOTIK_B-2,2019-05-23,1.005634
52_ROBOTIK_B-3,2019-05-23,1.008408
52_ROBOTIK_E,2019-05-23,1.010282
52_ROBOTIK_FF,2019-05-23,1.031868
52_ROBOTIK_M-1,2019-05-23,1.009463
52_ROBOTIK_M-2,2019-05-23,1.011344
52_ROBOTIK_M-3,2019-05-23,1.026401
52_ACTI500_A,2019-05-24,5.481893
52_ACTI500_B1,2019-05-24,3.874842
52_ACTI500_B2,2019-05-24,4.273456
52_ACTI500_B3,2019-05-24,4.472051
52_ACTI500_D,2019-05-24,5.041763
52_ACTI500_FF,2019-05-24,5.481893
52_ACTIPAT_A,2019-05-24,12.885123
52_ACTIPAT_B,2019-05-24,0
52_ACTIPAT_FF,2019-05-24,0
52_ROBOTIK_A,2019-05-24,1.021355
52_ROBOTIK_B-1,2019-05-24,.990784
52_ROBOTIK_B-2,2019-05-24,.994519
52_ROBOTIK_B-3,2019-05-24,.997266
52_ROBOTIK_E,2019-05-24,.999123
52_ROBOTIK_FF,2019-05-24,1.020529
52_ROBOTIK_M-1,2019-05-24,.998306
52_ROBOTIK_M-2,2019-05-24,1.00017
52_ROBOTIK_M-3,2019-05-24,1.015064
52_ACTI500_A,2019-05-27,5.483625
52_ACTI500_B1,2019-05-27,3.875142
52_ACTI500_B2,2019-05-27,4.274052
52_ACTI500_B3,2019-05-27,4.472824
52_ACTI500_D,2019-05-27,5.042548
52_ACTI500_FF,2019-05-27,5.483625
52_ACTIPAT_A,2019-05-27,12.851363
52_ACTIPAT_B,2019-05-27,0
52_ACTIPAT_FF,2019-05-27,0
52_ROBOTIK_A,2019-05-27,1.019764
52_ROBOTIK_B-1,2019-05-27,.989039
52_ROBOTIK_B-2,2019-05-27,.992776
52_ROBOTIK_B-3,2019-05-27,.995528
52_ROBOTIK_E,2019-05-27,.997398
52_ROBOTIK_FF,2019-05-27,1.018935
52_ROBOTIK_M-1,2019-05-27,.99656
52_ROBOTIK_M-2,2019-05-27,.99843
52_ROBOTIK_M-3,2019-05-27,1.013308
52_ACTI500_A,2019-05-28,5.483192
52_ACTI500_B1,2019-05-28,3.874528
52_ACTI500_B2,2019-05-28,4.273463
52_ACTI500_B3,2019-05-28,4.472258
52_ACTI500_D,2019-05-28,5.041881
52_ACTI500_FF,2019-05-28,5.483192
52_ACTIPAT_A,2019-05-28,12.825361
52_ACTIPAT_B,2019-05-28,0
52_ACTIPAT_FF,2019-05-28,0
52_ROBOTIK_A,2019-05-28,1.019525
52_ROBOTIK_B-1,2019-05-28,.988742
52_ROBOTIK_B-2,2019-05-28,.992481
52_ROBOTIK_B-3,2019-05-28,.995235
52_ROBOTIK_E,2019-05-28,.997109
52_ROBOTIK_FF,2019-05-28,1.018697
52_ROBOTIK_M-1,2019-05-28,.996264
